X0             Y0             Theta          X              Y              
55.0000        115.0000       2.5939         49.9894        118.0562       
55.0000        115.0000       2.6414         49.9896        117.7382       
55.0000        115.0000       2.6890         49.9897        117.4364       
55.0000        115.0000       2.7365         49.9897        117.1484       
55.0000        115.0000       2.7841         49.9899        116.8717       
55.0000        115.0000       2.8316         49.9900        116.6048       
55.0000        115.0000       2.8791         49.9900        116.3459       
55.0000        115.0000       2.9267         49.9901        116.0936       
55.0000        115.0000       2.9742         49.9901        115.8464       
55.0000        115.0000       3.0218         49.9901        115.6032       
55.0000        115.0000       3.0693         49.9902        115.3628       
55.0000        115.0000       3.1168         49.9902        115.1240       
65.0000        35.0000        3.1637         59.9899        34.8894        
65.0000        35.0000        3.2112         59.9899        34.6507        
65.0000        35.0000        3.2587         59.9899        34.4104        
65.0000        35.0000        3.3063         59.9898        34.1673        
65.0000        35.0000        3.3538         59.9899        33.9205        
65.0000        35.0000        3.4014         59.9897        33.6684        
65.0000        35.0000        3.4489         59.9897        33.4100        
65.0000        35.0000        3.4964         59.9897        33.1436        
65.0000        35.0000        3.5440         59.9896        32.8676        
65.0000        35.0000        3.5915         59.9894        32.5802        
65.0000        35.0000        3.6390         59.9893        32.2792        
65.0000        35.0000        3.6866         59.9892        31.9623        
65.0000        35.0000        3.7341         59.9891        31.6266        
65.0000        35.0000        3.7816         59.9888        31.2685        
65.0000        35.0000        3.8292         59.9888        30.8843        
65.0000        35.0000        3.8767         59.9886        30.4687        
65.0000        35.0000        3.9243         59.9886        30.0159        
65.0000        35.0000        3.9719         60.4391        30.0095        
65.0000        35.0000        4.0196         60.8574        30.0088        
65.0000        35.0000        4.0673         61.2441        30.0084        
65.0000        35.0000        4.1150         61.6042        30.0083        
65.0000        35.0000        4.1627         61.9416        30.0082        
65.0000        35.0000        4.2104         62.2600        30.0081        
65.0000        35.0000        4.2581         62.5620        30.0081        
65.0000        35.0000        4.3058         62.8503        30.0080        
65.0000        35.0000        4.3535         63.1271        30.0081        
65.0000        35.0000        4.4011         63.3941        30.0080        
65.0000        35.0000        4.4488         63.6530        30.0080        
65.0000        35.0000        4.4965         63.9053        30.0080        
65.0000        35.0000        4.5442         64.1524        30.0080        
65.0000        35.0000        4.5919         64.3956        30.0079        
65.0000        35.0000        4.6396         64.6359        30.0079        
65.0000        35.0000        4.6873         64.8746        30.0080        
65.0000        35.0000        4.7350         65.1127        30.0080        
65.0000        35.0000        4.7827         65.3513        30.0079        
65.0000        35.0000        4.8303         65.5916        30.0081        
65.0000        35.0000        4.8780         65.8345        30.0081        
65.0000        35.0000        4.9257         66.0814        30.0081        
65.0000        35.0000        4.9734         66.3334        30.0081        
65.0000        35.0000        5.0211         66.5919        30.0081        
65.0000        35.0000        5.0688         66.8584        30.0082        
65.0000        35.0000        5.1165         67.1346        30.0082        
65.0000        35.0000        5.1642         67.4222        30.0082        
65.0000        35.0000        5.2119         67.7235        30.0083        
65.0000        35.0000        5.2595         68.0408        30.0084        
65.0000        35.0000        5.3072         68.3772        30.0085        
